order_item_count,rant_delta,embedding_rant_O2P_2,o2a_zoneid_last15mins_averages,ar2p_avg_res_20d,rest_placed_order_count__1h,embedding_hour_LM_0,embedding_Rz_LM_13,avg_item,embedding_week_O2P_0,embedding_city_LM_2,embedding_hour_LM_3,items_past,high_item,o2mf_value_res_lag1,embedding_hour_O2P_3,fm_avg_Rh_dow_hour_7D,embedding_Rz_LM_0,embedding_Rz_LM_21,fm_avg_Rz_3H,o2p_value_res_lag1,p2d_avg_Cz_1H,embedding_city_LM_3,embedding_rant_O2P_0,o2as_avg_Rz_7D,rant_active_orders,embedding_rant_O2P_4,cust_zone_rain_mode__2H,embedding_hour_LM_2,embedding_Rz_LM_23,p2d_sd_Ch_20D,embedding_city_O2P_4,item_lag_delta_I,embedding_hour_LM_4,embedding_Rz_LM_6,p2d_avg_Ch_20D,embedding_rant_O2P_8,embedding_Rz_LM_4,embedding_Rz_LM_18,bill_amount,p2d_avg_Rz_3D,embedding_week_O2P_2,lag_delta_II,weekday,o2as_avg_Rh_7D,banner_factor,embedding_hour_O2P_4,hour,embedding_dayofweek_LM_2,o2as_avg_Rz_dow_30D,embedding_city_O2P_1,pop_request,o2as_avg_Rh_dow_7D,embedding_Rz_LM_24,o2as_avg_Rid_hour_dow_30d,embedding_Rz_LM_1,embedding_Rz_LM_20,embedding_Rz_LM_15,rant_banner_factor,embedding_hour_O2P_0,embedding_city_O2P_0,o2as_avg_Rz_hour_dow_9d,embedding_hour_LM_1,item_slot_o2p_avg_1D,item_o2p_avg,embedding_city_O2P_3,dayofweek,fm_avg_Rz_dow_hour_7D,item_slot_o2p_avg,embedding_Rz_LM_19,o2as_avg_Rid_dow_hour_7D,o2as_avg_Rid_hour_3D,o2as_avg_Rz_hour_dow_lag,embedding_dayofweek_LM_0,embedding_Rz_LM_12,rare_item,embedding_Rz_LM_2,fm_avg_Rz_3D,fm_avg_Rz_1H,embedding_Rz_LM_10,embedding_Rz_LM_17,embedding_hour_O2P_2,embedding_Rz_LM_5,p2d_avg_Rid_20D,embedding_rant_O2P_6,r2d_avg_Cg_7D,embedding_dayofweek_LM_1,embedding_city_LM_1,order_total_quantity,embedding_Rz_LM_16,o2as_avg_Rz_hour_dow_30d,embedding_rant_O2P_5,rant_cst_distance,embedding_Rz_LM_9,embedding_hour_O2P_1,embedding_city_LM_4,o2a_zoneid_last5mins_averages,rest_zone_rain_mode__2H,embedding_Rz_LM_3,o2as_avg_res_1h,embedding_rant_O2P_9,fm_avg_Rid_hour_30D,fm_avg_Rz_dow_hour_30D,p2d_avg_Rid_3D,embedding_city_O2P_2,ar2p_avg_res_1h,fm_avg_Rh_1D,p2d_avg_Rz_1H,embedding_Rz_LM_8,embedding_Rz_LM_22,embedding_rant_O2P_3,embedding_Rz_LM_14,embedding_rant_O2P_7,o2mf_avg_1H,fm_avg_Rh_hour_3D,ar2p_avg_res_hour_20d,fm_avg_Rid_1Day,item_o2p_lag,embedding_Rz_LM_11,fm_avg_Rz_1D,embedding_rant_O2P_1,p2d_avg_Rid_1H,p2d_avg_Cz_3D,lag_delta_I,embedding_city_LM_0,embedding_week_O2P_1,embedding_Rz_LM_7,o2p_avg_1H,O2D,O2D_beef,Ar2P,O2As,FM,O2P,P2D,order_id
4,2.431111111,0.590838,3.452926829,5.844019204,13,-0.046080492,-2.6052659,0,-0.50238574,0.86983126,0.0376217,0.25,1,19.02,0.7159881,5.140909091,2.351206,1.4534011,4.012046632,20.35,14,0.23430043,-2.790982,4.316013573,8,-2.8446596,0,-0.07888457,1.4277514,2.853842439,1.7257147,8.966090909,-0.7303692,1.1511049,14.05,-3.4676805,-1.4239651,-0.32458586,258,14,0.18076608,2.881582025,6,5.716702326,0.670000017,-0.7646233,19,0.9375627,4.978679739,-1.2805607,0,5.010360111,-0.2211665,6.903142857,0.639116,0.31301856,-0.5846029,2.166666667,-1.1715345,-0.15006004,2.965306859,-0.001952874,16.51,22.91390909,0.036114056,6,4.96402439,24.41550562,1.3185287,6.384166667,3.123333333,2.236782407,0.019359695,-1.0662261,0,-1.2463617,4.464858715,5.532056738,-0.75909615,0.92867446,-0.72527164,1.786816,14,1.0020628,0.56,-2.84E-04,0.29372993,5,1.0997995,4.311607992,-5.433402,5.199999809,-2.268913,1.3056661,0.78816766,3.468571429,0,2.7664225,3.685555556,-0.073093235,5.769822335,5.502638095,12,-0.50507665,10.50555556,4.186262887,15,3.1075058,0.62965024,-3.099031,-2.2450287,-1.7994817,17.35222222,4.765353535,5.914573643,4.108790323,31.88,0.17181516,4.68591716,1.2005136,14,13,4.800470914,-2.8243585,-0.048275083,0.8221334,18.43111111,25.55,30.55,0.6,2.02,8.87,11.65,13.9,6.25E+10
1,9.231612903,0.17812446,10.86180851,4.4204979,42,-0.046080492,0.15154983,0,-0.50238574,-1.8346332,0.0376217,1,1,35.05,0.7159881,7.381304348,0.109599516,0.18689841,7.581626374,34.98,13,1.3190212,-3.669076,7.163192934,19,-5.285294,0,-0.07888457,-0.3412565,6.067237095,2.607407,-8.26125,-0.7303692,-0.30231285,15.10282051,-2.8238935,0.77499306,0.7311596,84,15,0.18076608,8.233453036,6,6.072141667,1.340000033,-0.7646233,19,0.9375627,8.412989088,1.9217104,0,9.879237288,-0.10148993,7.704387755,-0.24377292,-0.37337628,-0.042614926,1.75,-1.1715345,0.57573384,11.22043779,-0.001952874,35.87,22.19125,-1.9186605,6,7.991264706,24.046,-0.52872944,8.702608696,5.829384615,6.534768212,0.019359695,-0.26117316,0,0.027540397,6.308408279,7.843432203,-0.4058546,0.5796081,-0.72527164,-0.6191015,15,1.2745427,3.141034483,-2.84E-04,-0.16856346,1,0.95405906,9.972277691,-1.9579079,3.400000095,0.2517625,1.3056661,-1.7047334,13.6784375,0,-0.31847242,7.346774194,3.6493554,6.546059406,7.618360656,18,-1.1748817,8.914516129,6.760257511,15,0.5954448,-0.17799364,-3.058577,0.08051404,-0.3679781,20.91129032,6.846307692,4.567535411,6.760257511,13.93,0.04577283,6.767958265,3.9233694,16,13,17.98184013,0.2300566,-0.048275083,0.6179577,25.2316129,42.15,47.15,11.32,16.12,7.13,34.98,7.17,6.25E+10
4,-3.85,3.5626988,5.27,5.279648799,7,-0.046080492,4.386307,0,-0.50238574,-1.8434029,0.0376217,0,1,1.18,0.7159881,2.024,4.002115,-0.20601599,4.208964218,10.68,12,1.238292,6.056573,5.46295756,4,5.9569416,0,-0.07888457,1.5441554,5.205966557,2.980355,-0.721304348,-0.7303692,0.42216754,15.88029412,5.4448056,1.4645165,-2.6234498,900,13,0.18076608,0.553021978,6,3.793303571,0.779999971,-0.7646233,19,0.9375627,4.39363288,-0.18441863,0,4.538196721,-0.6137532,2.690588235,-2.9933128,0.24684104,0.44711664,1.75,-1.1715345,0.8887278,5.370957447,-0.001952874,16,14.37130435,0.004375648,6,4.110725076,13.3,-0.052283954,1.576,1.987272727,5.184795918,0.019359695,0.8653786,0,4.901834,3.913234319,4.46025641,0.09450552,-0.19664146,-0.72527164,-0.95811176,13,-5.8111405,1.286428571,-2.84E-04,-0.08941259,4,-4.625115,4.279286209,-5.5349674,2.099999905,-3.2729506,1.3056661,-1.7801869,5.566190476,0,-4.4650726,1.5325,2.3405004,2.848717949,3.73371786,14,-0.6093302,8.1675,2.743484848,13,-4.1893005,-0.23399274,2.4419363,-4.280353,3.6362748,6.0075,2.705,4.338679245,2.891090909,13.65,-0.32177764,3.674850621,2.2709541,13,12,-0.916978022,-0.105638474,-0.048275083,-3.4313169,12.15,24.67,29.67,8.35,4.12,2.28,14.9,9.77,6.25E+10
3,9.025,-1.8440292,3.792374101,8.922358079,2,-0.046080492,-0.049376026,0.666666667,-0.50238574,-0.7225856,0.0376217,0,0.333333333,11,0.7159881,3.759285714,1.3686537,0.38225478,4.566089602,10.87,13,-0.4674484,-4.2374077,5.392544899,0,1.2879493,0,-0.07888457,1.0783204,7.141222368,1.4376689,0,-0.7303692,-0.13358198,13.08904762,-0.22400665,0.77073896,0.13819347,956,13,0.18076608,4.68,6,4.683776882,0.730000019,-0.7646233,19,0.9375627,3.738412018,2.1543303,0,2.879111111,0.7350625,4.923,-0.036875907,-0.22781594,-0.6576922,0.666666667,-1.1715345,-0.08414185,3.909187643,-0.001952874,27.08,36.2,1.5790561,6,3.085452563,36.2,0.5785397,2.39,3.028333333,4.055524729,0.019359695,-0.60983443,0,0.017342985,4.220434308,3.107978142,0.44890103,-0.01993993,-0.72527164,-0.61668813,13,-0.78880703,2.722222222,-2.84E-04,-0.14758067,3,1.3726667,4.000860554,2.208282,3.099999905,1.0291661,1.3056661,0.26020417,3.59326087,0,-0.32555094,2.39,-0.3743227,5.494833333,3.529576195,14,-2.8664434,17.895,4.889090909,14,-0.103344776,-0.1858635,-2.6092567,-0.09097152,1.1661942,21.76,4.356756757,10.9697561,4.774,36.2,-0.99351645,3.765868658,-1.2221714,12,12,-9.475,0.37137312,-0.048275083,-0.4615184,25.025,28.15,33.15,12.43,5.43,3.8,21.92,6.23,6.25E+10
1,9.475,-1.0973053,3.907468354,14.00935335,4,0.052714653,0.06607589,0,-0.50238574,-0.6856983,0.16447444,0,1,11,-0.124132715,9.806326531,0.8971719,-0.3752701,5.626777442,29.45,17,0.02299035,-1.2370182,3.849331791,-1,0.51625115,0,-0.0308711,0.57383466,7.348156004,1.6907839,-4.319375,0.5343077,0.18011142,20.02043413,-0.3346714,-0.212844,0.37760836,301,16,0.18076608,0.107125984,6,3.478547904,0.819999993,0.027929857,20,0.9375627,3.549371298,-0.08184147,0,3.882657534,0.38180673,3.265384615,0.6948917,0.11257005,-0.26800656,0.666666667,-0.03763987,1.6915462,4.73097561,-0.55705184,26.53,21.949375,-1.6878899,6,7.126029197,21.83736842,-0.29446962,7.353333333,2.01,3.433343558,0.019359695,-0.51809675,0,0.12534863,5.833344468,5.950995851,0.3101051,0.006602258,-0.8063787,-0.83072186,18,0.89412856,6.361179245,-2.84E-04,-0.5031784,1,-0.049941197,4.135626791,0.5729101,2.900000095,0.6406473,-0.006434504,-0.1717782,3.788032787,0,0.025132831,1.98,0.6159847,6.626164384,6.303454874,15,-1.5015364,11.52,6.292928349,17,0.080519944,-0.066345684,-0.79747903,0.29606166,0.3303535,11,7.49728972,13.36890909,7.09173913,17.63,-0.057165194,5.354122012,1.1837403,18,17,4.082125984,-0.040835973,-0.048275083,0.15247028,25.475,37,42,5.88,1.42,9.55,17.13,19.87,6.25E+10
2,1.8375,-0.9973212,3.891533333,7.188466966,13,0.052714653,-0.049376026,0,-0.50238574,-0.7225856,0.16447444,0,1,18.9,-0.124132715,4.297777778,1.3686537,0.38225478,4.428172043,19.23,13,-0.4674484,4.7090583,5.391308401,6,2.1497307,0,-0.0308711,1.0783204,6.499437523,1.4376689,-4.395,0.5343077,-0.13358198,14.40761042,-3.5439322,0.77073896,0.13819347,169,13,0.18076608,2.895807453,6,3.600763359,0.829999983,0.027929857,20,0.9375627,3.739826278,2.1543303,0,2.253856209,0.7350625,1.864074074,-0.036875907,-0.22781594,-0.6576922,1.625,-0.03763987,-0.08414185,3.982494497,-0.55705184,16,12.995,1.5790561,6,4.021418033,16,0.5785397,1.561666667,2.932580645,4.030137411,0.019359695,-0.60983443,0,0.017342985,4.221533863,3.057744511,0.44890103,-0.01993993,-0.8063787,-0.61668813,13,-3.948373,3.481367127,-2.84E-04,-0.14758067,2,1.3726667,4.368894949,-0.4313366,2.299999952,1.0291661,-0.006434504,0.26020417,4.118387097,0,-0.32555094,1.82,0.3214942,3.473849765,3.968918974,13,-2.8664434,15.0225,3.132380952,14,-0.103344776,-0.1858635,5.4361544,-0.09097152,-2.1718836,17.3125,3.509354839,6.217283237,2.577702703,8.6,-0.99351645,3.76976263,-1.5935211,12,12,4.288307453,0.37137312,-0.048275083,-0.4615184,17.8375,13.5,18.5,2.23,1.83,1.28,5.92,7.58,6.25E+10
1,8.565,-3.3860886,4.574391534,6.265971014,6,0.052714653,0.06607589,0,-0.50238574,-0.6856983,0.16447444,0,1,5.95,-0.124132715,7.754423077,0.8971719,-0.3752701,6.218385461,25.68,17,0.02299035,-5.7663484,3.852574352,4,0.9522421,0,-0.0308711,0.57383466,7.039633597,1.6907839,-4.302903226,0.5343077,0.18011142,16.26886139,0.41504723,-0.212844,0.37760836,283,16,0.18076608,4.847792208,6,3.711375986,0.980000019,0.027929857,20,0.9375627,3.555899461,-0.08184147,0,3.830983213,0.38180673,6.73,0.6948917,0.11257005,-0.26800656,2,-0.03763987,1.6915462,4.56653144,-0.55705184,16,18.40290323,-1.6878899,6,7.405159501,16.47875,-0.29446962,5.12,5.371666667,3.611233522,0.019359695,-0.51809675,0,0.12534863,5.857304322,6.758744038,0.3101051,0.006602258,-0.8063787,-0.83072186,18,0.026391,3.31362069,-2.84E-04,-0.5031784,1,-0.049941197,4.138844531,2.4366763,2.5,0.6406473,-0.006434504,-0.1717782,6.019230769,0,0.025132831,4,1.3406532,5.49030303,6.437765783,23,-1.5015364,9.465,4.265126904,17,0.080519944,-0.066345684,-0.7276619,0.29606166,3.428753,13.95,5.79494382,5.303,4.758387097,14.1,-0.057165194,5.45393099,-1.2722603,18,17,5.962792208,-0.040835973,-0.048275083,0.15247028,24.565,33.05,38.05,1.38,9.2,8.38,19.17,13.88,6.25E+10
2,6.49,-2.5419707,10.08906883,6.323050193,3,-0.08330583,0.18320896,0,-0.50238574,-0.1433631,-0.016860625,0,1,9.67,-0.11196165,14.35,0.38192615,-0.03652814,7.375172054,26.45,14,-0.78276724,-5.719103,6.107507549,-2,2.252998,0,0.25048718,0.16051644,6.729741004,1.6470789,3.718,0.24003738,-0.34911692,15.67071429,-1.3740228,0.28947437,0.6049345,385,17,0.18076608,1.506989247,6,6.165794393,1.169999957,-0.20622309,21,0.9375627,3.998158971,-0.7481964,0,6.421818182,0.28623435,10.11,0.22153595,-0.26169062,0.21933836,0.5,0.010184866,1.3559041,7.309341004,0.24617158,25.1,25.602,-1.0460835,6,6.745007092,30.835,-0.16262758,11.08,11.75,7.77146164,0.019359695,-0.2797408,0,-0.28526607,6.481657203,7.669641434,0.062742814,-0.18318796,-0.33436885,-0.20254706,17,-0.77430475,3.337379679,-2.84E-04,-0.41685647,4,0.054965056,7.138859712,0.94616646,3.200000048,0.30701005,0.022820108,0.005290133,10.7779,0,0.090920076,9.215,-0.5018594,8.063333333,6.782134872,17,-1.1055645,3.8,6.76375,16,0.5095965,-0.24316502,-1.8986958,0.53713113,2.898419,11,10.245,3.766363636,6.61047619,29.32,-0.06403516,6.17004905,-0.8649272,17,15,5.466989247,0.03926888,-0.048275083,0.1950383,22.49,58.12,63.12,2.02,16.18,7.97,26.33,31.78,6.25E+10
2,2.109,1.333435,5.315945946,2.714520231,15,0.032217182,-0.068083706,0,-0.50238574,-0.4895528,-0.04902034,1,1,5.5,-0.06869952,2.584117647,-0.582095381,-0.070216683,7.105952024,7,13,-0.72622883,6.2614474,5.255003072,-1,4.668169,0,0.71810085,1.055563691,6.166967583,1.3558091,-3.553935743,0.27782592,-0.043485297,14.02075,-6.3124943,1.303407944,-2.134133303,200,14,0.18076608,3.725692913,6,4.709425287,0.870000005,-0.036285423,22,0.9375627,5.179665897,1.5727007,0,6.299064748,0.164251606,1.958484848,-0.671857357,-0.082536324,-1.706442818,0.882352941,-1.717228,-0.025536787,4.128,0.7224978,9.475,12.13393574,0.14449151,6,3.759913793,12.12895735,0.043361932,1.5075,1.522777778,3.88654102,0.019359695,0.12727783,0,-1.187802721,5.8587187,6.317972603,-0.034923247,-0.097539793,0.060152262,-0.276969644,16,-5.2910066,2.894117647,-2.84E-04,0.001544683,4,-0.448981981,5.039367925,-2.3467948,3.900000095,-0.580751014,1.1712403,0.31741112,3.303478261,0,0.256385566,8.161,-0.844322,2.843646409,4.160103774,18,-1.7052637,0.916,6.320408163,14,-2.089900884,-0.2419157,4.101116,-2.205891634,5.3297153,6.063,3.253829787,3.097666667,7.491724138,8.58,0.054199796,5.837544004,-4.0722637,16,14,-7.383307087,0.43732384,-0.048275083,-1.611197921,18.109,11.58,16.58,0.53,1.25,2.38,4.28,7.3,6.25E+10
5,0,-1.2918619,3.121428571,9.65,0,0.032217182,0.55431396,0.4,-0.50238574,-1.8434029,-0.04902034,0,0.6,11,-0.06869952,3.88,3.2521164,1.3660074,4.764420677,28.47,11,1.238292,-3.2518399,7.504716317,0,1.9952257,0,0.71810085,-0.5222443,5.685099092,2.980355,6.565,0.27782592,0.013869086,12.65049451,-0.84341747,0.4947282,0.12593287,1071,12,0.18076608,-7.769230769,6,9.741363636,0.419999987,-0.036285423,22,0.9375627,5.099392511,-0.18441863,0,9.620909091,0.2493485,6.5,-1.1036156,0.28564486,-0.12901601,0,-1.717228,0.8887278,3.668526316,0.7224978,16,42.365,0.004375648,6,3.724536082,48.93,-0.39067587,6.5,6.5,4.248067633,0.019359695,0.10839321,0,0.5257933,4.674593364,3.911176471,0.47109875,0.25678423,0.060152262,-0.76303524,10,-0.35769698,2.054385965,-2.84E-04,-0.08941259,5,1.7326121,3.68056926,-1.6006474,3.5,1.6798165,1.1712403,-1.7801869,3.694444444,0,-0.11942468,6.5,0.69986767,3.17,3.93426945,10,-0.6093302,5.5,3.156363636,12,-1.2199848,-0.01283365,2.3055117,0.7273185,1.1487293,11,3.88,44.57,3.85,48.93,-0.81013244,4.308157645,0.46075103,9,12,4.700769231,-0.105638474,-0.048275083,-0.8375105,16,48.2,53.2,24.65,3.75,2.35,30.95,17.25,6.25E+10
1,-8.587777778,3.4225934,2.97,0.758105066,14,0.092703596,-2.0854814,0,-0.50238574,-0.6856983,0.29013136,0,1,1.1,2.0733843,4.580769231,2.2592733,-1.2290347,4.925898204,5.63,14,0.02299035,7.554485,3.751671613,8,6.8230624,0,1.1299326,0.97132075,7.675815558,1.6907839,-1.431034483,0.2982283,-0.42682266,15.65747899,-7.973403,-0.95323235,-0.3407553,296,15,0.18076608,-2.031157088,6,2.502739726,0.419999987,0.08247992,23,0.9375627,3.561542254,-0.08184147,0,2.698333333,-0.6513875,2.445483871,0.17240265,0.52644193,-0.6502411,2,1.3338673,1.6915462,2.673333333,1.0486463,16,9.601034483,-1.6878899,6,3.166451613,8.597142857,-0.4074167,3.053846154,2.605789474,3.224047619,0.019359695,0.100175336,0,-1.3473738,4.422646492,3.254390244,-0.1545446,0.30465528,-0.13597754,-0.14808051,14,-6.5822706,3.26872549,-2.84E-04,-0.5031784,1,1.7748516,2.763292434,-3.9361362,4.699999809,-1.148968,-0.3843552,-0.1717782,3.243333333,0,1.2358215,3.125555556,-1.9625391,4.853502825,3.229059305,14,-1.5015364,0.641111111,5.416923077,13,2.247647,0.46330523,6.9204216,0.38321972,7.4460464,1.44,5.127894737,0.810695652,5.416923077,8.17,0.48522428,4.438933181,-3.5562973,14,16,-3.81337931,-0.040835973,-0.048275083,0.07979693,7.412222222,36.22,41.22,0.65,1.18,16.93,19.05,17.17,6.25E+10
1,0,-2.1501687,2.45,10.82808528,0,-0.33693808,-0.31980535,1,0.012844077,0.86983126,0.05713251,0,0,7.22,0.8913614,0.45,0.37312204,0.36201897,2.62925,19.45,19,0.23430043,-2.7555015,5.230017651,0,0.39554107,0,-0.24399735,0.39348564,9.91188758,1.7257147,-9.193333333,0.756848,-0.59830433,22.69581395,0.3320043,-1.3969629,1.3800199,258,16,-0.6520976,-7.999312977,0,5.152383721,0.589999974,-0.85895646,11,-0.010561532,8.597987557,-1.2805607,0,19.36434783,-0.50128603,8.246666667,0.3354144,-0.5837357,0.63861984,0,-1.2228198,-0.15006004,2.211764706,-0.7680598,16,26.96333333,0.036114056,0,4.285555556,16,0.32071254,6.5,2.008,4.536266667,0.45482007,0.44253984,0,-0.3816747,6.175941375,3.1296,-0.28633645,-0.49094284,-0.68619955,-0.767704,20,1.2340043,2.370769231,0.015462312,0.29372993,1,0.07729708,4.214013158,-0.015614161,4,1.572455,0.44295803,0.78816766,3.136666667,0,0.5594162,6.5,0.15859865,8.689166667,6.568947368,10,-0.50507665,5.5,9.334122137,18,0.8955369,-0.6096333,-0.4814801,-0.096953854,1.0638397,11,9.97,10.82214286,9.211527778,17.77,0.61572075,6.548181818,0.8327002,20,17,-4.549312977,-2.8243585,-0.014279072,0.7286901,16,52.42,57.42,27.43,1.3,7.98,37.05,15.37,6.26E+10
1,-0.915,2.694432,4.581666667,5.99028083,5,-0.33693808,-2.3540251,0,0.012844077,-1.8434029,0.05713251,0,1,8.67,0.8913614,3.5825,2.3440087,-0.62222123,5.206666667,10.3,12,1.238292,2.747366,6.160747944,5,6.177211,0,-0.24399735,0.68612105,7.126864577,2.980355,2.305372168,0.756848,-0.29146442,15.28111111,-4.7358747,-1.9131467,0.33797202,881,11,-0.6520976,-3.422449889,0,7.243638826,0.49000001,-0.85895646,11,-0.010561532,5.113365546,-0.18441863,0,9.120275229,-1.4320847,4.90125,-0.24682498,0.02798604,-0.7348787,5,-1.2228198,0.8887278,2.914615385,-0.7680598,11.29461538,14.44462783,0.004375648,0,5.757931034,13.9926383,-0.7510264,5.35,6.642380952,3.93626506,0.45482007,0.5288811,0,-1.093749,4.213677079,5.793928571,-0.24765916,0.15081175,-0.68619955,0.11624045,14,2.1507194,1.70625,0.015462312,-0.08941259,3,1.7337685,3.27147541,5.609978,5.300000191,-1.3665208,0.44295803,-1.7801869,2.885,0,2.0637603,5.35,-2.2004402,3.193414634,7.034344262,16,-0.6093302,5.95,2.999382716,12,2.239063,0.35302866,-5.4946995,-1.0890735,0.9762219,13.6,3.0825,9.093626374,3.491317829,16.75,0.3362894,3.870418275,3.0554235,14,11,-8.207449889,-0.105638474,-0.014279072,-1.4194723,15.085,34.68,39.68,0.38,3.08,15.32,19.22,15.47,6.26E+10
2,-4.78,-4.7680316,1.97,4.805606838,1,0.02418614,-0.9368159,0,0.012844077,-0.7225856,-0.04773737,0,1,9.45,-0.11509785,7.67,0.45148596,-0.4043119,7.146666667,11.22,12,-0.4674484,7.0582585,3.976446145,1,7.322544,0,-0.18910937,0.120812245,4.202341856,1.4376689,-2.36,0.3202052,-0.07426992,14.05115385,5.713837,1.3927288,1.8710791,360,12,-0.6520976,-0.562701149,0,3.120236967,0.219999999,-0.4339281,12,-0.010561532,3.787517162,2.1543303,0,2.903181818,0.40079138,2.853333333,-0.30717292,0.8116581,0.1070864,1,-0.06240231,-0.08414185,3.264444444,-0.13015965,16,15.09,1.5790561,0,4.675555556,14.41166667,0.11143561,1.97,3.632857143,4.314727273,0.45482007,-0.38829648,0,0.16043799,4.035327784,7.845,-0.8897258,-0.6477574,0.5989191,-0.37003097,12,-5.5758796,2.16625,0.015462312,-0.14758067,7,1.0281196,4.658163265,-6.227966,4.300000191,0.32275033,-0.018186959,0.26020417,6.5,0,-0.4477916,1.97,0.28272074,2.995585586,3.847083333,8,-2.8664434,0.27,4.075,7,0.28103524,-0.6175587,4.099017,1.133759,1.1277865,9.45,3.508125,3.255733333,3.776734694,12.73,-1.0333129,3.969148352,0.7882435,13,12,-0.562701149,0.37137312,-0.014279072,1.3337834,11.22,26.25,31.25,3.82,6.67,1.78,12.52,13.73,6.26E+10
2,-3.476,0.50163084,7.971851852,5.332592593,6,0.38224754,-2.952088,0,0.012844077,-0.6993332,-0.3944569,0.5,1,9.4,0.13784437,8.775,3.8879113,0.225013,5.426492147,11.9,14,-0.029506538,3.8760545,4.484552596,-1,2.7805746,0,-0.33056316,1.4184833,5.55112102,1.4710165,-1.489915966,0.41718915,1.3086973,10.64955882,-0.5887148,-2.39693,-1.8095621,131,14,-0.6520976,-2.0442,0,3.7795,1.039999962,-0.90775514,13,-0.010561532,4.242099751,-0.33230752,0,4.225428571,-0.14265046,2.764545455,0.5272543,-1.0515745,0.48808542,0.75,0.5410148,0.09411305,8.139247312,0.4480793,16,16.35991597,-0.048614204,0,6.730935252,15.98111111,0.688701,1.225,3.302222222,8.716882217,0.45482007,0.70062256,0,-2.1645951,5.020811248,6.47322314,0.08494396,-0.015062559,0.22418433,-0.8286018,17,-3.9005227,2.633214286,0.015462312,-0.068713166,2,0.39559337,6.443301282,-4.092123,4.900000095,-3.2832108,-0.042119667,-0.45997655,7.336428571,0,2.7118063,4.184,3.6033258,5.280747126,6.167195513,16,-0.5376492,3.104,6.66,15,2.9603975,-0.6140013,3.5388224,-0.23757035,0.48758173,8.036,5.918333333,5.069818182,6.66,14.87,1.5339401,5.669946619,-0.6322342,16,13,-2.6682,0.050475605,-0.014279072,0.61552954,12.524,32.77,37.77,4.78,6.5,3.07,14.78,17.98,6.26E+10
1,3.98,-1.3153509,3.447391304,7.412672131,3,0.3255178,1.4706149,0,0.012844077,-0.9026805,-0.3584193,0,1,17.05,0.038241558,2.641666667,0.98558533,0.16136542,5.514937759,19.98,12,0.30816382,5.1175265,4.983286849,1,3.4324958,0,-0.2919427,2.1905906,7.207915402,1.4321104,-3.188082192,0.45653188,-0.00322514,14.3762,-2.2468145,0.66333735,-0.79976094,311,14,-0.6520976,4.846560847,0,3.053322119,0.449999988,-0.026651638,16,-0.010561532,4.244033858,1.2622452,0,2.676598639,0.8495871,1.301428571,-0.9646468,0.07152206,0.26626277,1,-0.47286496,-0.23326707,3.890247525,0.45296568,12.15,14.13808219,0.37149206,0,3.597065868,14.03846154,0.048919175,0.9,1.8,4.810954955,0.45482007,0.40958792,0,0.9616855,4.230037964,4.017802691,0.8291447,-0.7803512,-0.03669169,-0.31429085,12,-4.2782884,2.283157895,0.015462312,0.048484903,1,-0.31070104,4.08530401,0.45993355,1.799999952,-0.56060886,0.14274815,-0.5955599,3.772727273,0,-0.9825852,1.83,1.3251355,6.046226415,3.77361039,20,-1.9000053,0.97,3.879056604,13,-0.39791536,-0.21135835,4.0398464,-1.0796678,-2.737326,17.05,3.624210526,5.023333333,4.549677419,10.95,-0.566902,4.720028364,-0.7315388,13,13,4.846560847,0.007992339,-0.014279072,-1.4976287,19.98,19.53,24.53,1.75,1.8,5.22,9.18,10.35,6.26E+10
2,0,-4.760868,6.13,5.977959184,0,0.01863481,-0.068083706,0,0.012844077,-0.35218656,-0.029262546,0,1,23.32,-0.11150846,6,-0.582095381,-0.070216683,4.241836735,23.3,13,0.25432274,0.7911559,4.641144486,0,-0.38887545,0,0.0220281,1.055563691,5.809501043,3.450577,6.3225,-1.4856908,-0.043485297,12.84659218,-4.3642464,1.303407944,-2.134133303,120,13,-0.6520976,-5.476875,0,6.89875,0.310000002,-0.6305358,18,-0.010561532,4.287142857,-0.85002023,0,7.44,0.164251606,5.476666667,-0.671857357,-0.082536324,-1.706442818,0,-0.07777854,1.1663076,3.7505,-0.002544402,16,21.5975,0.11924377,0,5.4245,16,0.043361932,6.5,3.653333333,4.017746479,0.45482007,0.12727783,0,-1.187802721,5.35100997,4.4,-0.034923247,-0.097539793,1.3214537,-0.276969644,13,1.5333169,3.346041667,0.015462312,-0.07795428,2,-0.448981981,4.432371134,3.6793034,2.700000048,-0.580751014,0.083134264,-0.42815414,5.83,0,0.256385566,6.5,-1.3025758,7.154473684,4.997978723,10,-0.099870175,5.5,6.527777778,12,-2.089900884,-0.2419157,1.1305096,-2.205891634,-1.346741,11,6.596666667,6.093636364,6.527777778,27.92,0.054199796,5.134858934,-0.5238945,13,15,1.823125,-0.5855699,-0.014279072,-1.611197921,16,35.77,40.77,0.12,7.75,16.92,25.03,10.73,6.26E+10
